Distance,X,Y
5582.482222222221,-1955.7754999989622,-936.7152959394754
5582.975604325456,-1959.0,-933.0
5591.648888888888,-2013.786224367143,-866.0423101794208
5592.171585849466,-2017.0,-862.0
5605.493333333333,-2095.9125773560077,-760.1568098791458
5606.046965429066,-2099.0,-756.0
5611.091694029005,-2127.0,-716.0
5619.804444444444,-2182.8644458060385,-608.6656604636747
5630.199225890717,-2238.0,-483.0
5637.4044444444435,-2255.169333856047,-437.1675064806471
5647.071060196729,-2268.0,-387.0
5648.68111111111,-2271.071030781639,-374.75729475546865
5658.752516258158,-2293.0,-276.0
5660.403333333333,-2296.0601286110095,-256.73731027453545
5669.869999999999,-2309.3495299385518,-131.51353326189601
5677.817316852898,-2315.0,-39.0
5681.98111111111,-2316.0502649721116,-1.7656809574478132
5697.047777777777,-2309.7210498133795,101.7306116709442
5697.809397751125,-2309.0,108.0
5709.825555555555,-2292.7013210376786,224.46104212654367
5714.48771724966,-2284.0,271.0
5722.825555555555,-2265.1344572668413,350.68109253440394
5726.209528637448,-2256.0,383.0
5733.2699999999995,-2234.063502349276,451.19671901887045
5742.078989146679,-2190.0,554.0
5754.377751681478,-2086.0,746.0
5757.57,-2061.4376523824217,787.4765175859447
5768.458888888888,-1995.363146747032,885.9453842427216
5781.915723440499,-1939.0,959.0
5802.192222222222,-1874.7442753201715,1047.6859931482627
5805.887852543698,-1858.0,1071.0
5813.303333333333,-1816.1241454943067,1129.0645018241191
5819.706081524349,-1776.0,1184.0
5823.474264255896,-1752.4585376114364,1215.7457480406797
